1955,69,7406,67,10529,
1957,41,2139,,0,
1959,6357,50,6486,2121,
1961,,0,5071,39,
1963,53,1964,52,660,
1965,45,33,40,316,
1969,296,50,174,159,
1971,41,13,40,2,
1973,12,10862,,0,
1975,29,3156,28,394,
1978,55,48,58,29,
1980,4,10036,3,5,
1982,34,6265,34,15360,
1985,50,148,49,24903,
1987,26,260629,25,121639,
1989,,0,9800,6,
1993,2,68559,2,56807,
2003,55,2957,53,248,
2007,149,29,40,328,
2011,1086,886,965,210,
2015,130,38,129,31,
2025,154,7,,0,
2026,400,7,382,2,
2028,225,10,269,1,
2030,,0,50,2,
2048,,0,1001,2,
2064,6000,4,5661,3,
2084,1500,12,,0,
2102,29,26,24,143,
2106,114,1,,0,
2108,36,1356,31,1000,
2112,450,5,,0,
2114,109,8377,108,1380,
2116,399,50,370,115,
2118,80,6608,77,1,
2120,35,1,31,164,
2126,129,39,110,22,
2128,191,707,,0,
2130,65,12,,0,
2132,63,520,56,7,
2134,130,122,97,264,
2136,134,35,133,6,
2138,248,2923,159,188,
2140,,0,135,1,
2142,60,388,59,252,
2150,970,55,1000,200,
2152,1000,123,705,58,
2162,371,55,340,2,
2164,1,1,,0,
2165,800,1,250,1,
2166,198,4,,0,
2169,60,2,25,13000,
2171,42,3,10,100,
2217,7505,9,,0,
2243,2000,4,2000,1,
2255,,0,514,1,
2283,157,1401,163,6790,
2289,571,1501,601,1220,
2293,326,230,297,2,
2297,545,1464,536,1026,
2301,917,1469,910,1073,
2307,173,13,156,2,
2309,92,416,91,86,
2313,31,1232,33,3619,
2315,306,6023,301,7500,
2319,372,90,,0,
2323,60,24,54,6,
2325,13,42,13,1,
2327,38,36,33,762,
2341,5000,3,,0,
2343,2000,1,,0,
2347,37,378,4,48,
2349,212,568,210,1836,
2351,116,13612,113,20761,
2353,374,110539,366,111414,
2355,85,11500,84,12891,
2357,83,114221,81,233937,
2359,671,42887,659,72154,
2361,1990,20917,1988,55980,
2363,12363,18990,12379,57646,
2366,65768,1,65142,16,
2368,770000,1,,0,
2370,,0,305,94,
2428,20,2,16,3010,
2430,63,341,55,255,
2432,446,65,463,109,
2434,9960,54873,9868,20653,
2436,285,7235,262,6666,
2438,365,10,152,8,
2440,2201,15929,2171,4443,
2442,995,2950,971,2545,
2444,494,13858,487,10591,
2446,548,398,367,461,
2448,761,657,357,433,
2450,3049,2,3288,33,
2452,419,3130,397,795,
2454,340,10,210,1067,
2456,,0,282,1,
2458,48,12,36,6,
2460,950,2,,0,
2462,46,4,42,4,
2464,599,1,358,5,
2466,,0,40,5,
2468,1100,1,1000,5,
2470,,0,424,5,
2472,172,1,56,7,
2474,500000,1,,0,
2476,114000,2,78369,2,
2481,1805,349,1575,12377,
2483,1751,3103,1772,4393,
2485,1562,1081,1535,9507,
2487,1631,33,1588,23,
2489,1829,111,1735,60,
2491,2096,130,2186,183,
2493,2104,119,2017,58,
2495,2612,290,2499,157,
2497,5336,470,5456,867,
2499,4928,5519,4992,9215,
2501,6047,1846,5932,5111,
2503,7372,1507,7274,4713,
2505,1977,53667,1953,3275,
2507,2698,11510,2628,3657,
2509,3700,24497,3665,5879,
2522,500,1,,0,
2524,499,1,250,1,
2550,881,12950,860,7185,
2552,952,6894,927,3984,
2568,1093,15,1013,146,
2570,1873,1037,1810,118,
2572,12387,938,12252,3424,
2577,41868541,4,41266303,3,
2579,204267,12,200770,12,
2581,1169728,8,1138916,41,
2583,20356,1,5600,1,
2587,,0,33786,2,
2591,,0,228239,4,
2593,,0,67999,2,
2595,98771,1,98771,1,
2597,193823,1,193823,3,
2599,,0,11921,8,
2601,,0,7200,6,
2603,,0,6967,4,
2605,4566,2,2525,1,
2607,16336,3,8564,3,
2609,,0,4061,5,
2611,,0,19150,5,
2613,,0,9367,10,
2615,67463,5,63872,20,
2617,220598,6,216339,16,
2619,57186,4,54568,6,
2621,66140,2,66699,2,
2623,56994,1,41541,4,
2625,,0,43689,4,
2627,,0,20004,1,
2629,33140,2,32430,11,
2631,,0,59741,1,
2633,,0,8529,3,
2635,29787,1,,0,
2637,,0,12000,1,
2643,4653,5,3002,3,
2645,,0,944,8,
2647,3141,4,2250,4,
2649,,0,169,3,
2651,65000,1,28333,3,
2653,46207,2,44000,2,
2655,49222,2,44000,2,
2657,364533,1,344272,6,
2659,,0,50388,6,
2661,,0,57501,3,
2663,54537,2,52356,5,
2665,55054,2,53016,6,
2667,57143,1,57143,1,
2669,38674,1,37482,5,
2671,36031,1,36778,4,
2673,22280,3,19535,2,
2675,35073,7,35269,6,
2859,426,148,410,2,
2862,304,93,,0,
2865,,0,97,9,
2866,99,4214,87,2038,
2876,1805,96,1583,31,
2878,35,3,,0,
2890,1278,4,1000,2,
2894,3000,1,,0,
2896,,0,3712,1,
2900,,0,500,1,
2902,1409,2,,0,
2904,1246,95,,0,
2906,694,3,,0,
2908,628,3,,0,
2910,979,12,,0,
2912,866,5,295,3,
2914,1192,1,978,2,
2920,,0,400,10,
2924,,0,4000,1,
2932,336,1,336,12,
2940,3000,1,,0,
2942,936,4,,0,
2961,87,41,,0,
2970,420,23367,417,1970,
2972,413,10,26,1,
2974,2300,16,,0,
2998,2498,5387,2487,6550,
3000,9399,1700,9370,8682,
3002,2688,2288,2617,3488,
3004,9706,11192,9622,4040,
3008,445,2373,435,2698,
3010,306,178,316,696,
3012,220,2,,0,
3014,117,1,,0,
3016,2006,16376,1924,8184,
3018,1385,5982,1375,16590,
3020,,0,862,10,
3022,,0,512,2,
3024,12654,23411,12356,31323,
3026,8572,2916,8541,12168,
3028,6264,1,5778,179,
3030,,0,2731,60,
3032,311,226,285,7,
3034,,0,150,309,
3036,207,1,,0,
3038,79,2,,0,
3040,88,1324,82,1137,
3042,40,4001,35,167,
3044,,0,28,1,
3046,39,13,,0,
3049,2408,7214,2415,10569,
3051,9337,4567,9345,12436,
3053,8967,30,9099,81,
3054,26117,2,26161,24,
3097,,0,149,19,
3101,7298,1,6790,16,
3105,251,399,153,76,
3107,6999,10,5104,2,
3122,38815,7,36738,89,
3125,986,6,,0,
3138,710,2745,706,11940,
3140,246913,11,241008,13,
3142,378,71235,362,95318,
3144,521,44631,509,68262,
3157,1581,4,,0,
3159,1210,6,,0,
3162,70,1,,0,
3183,361,14,358,13,
3188,1000,15,477,4,
3190,440,1,,0,
3200,14882,2,,0,
3202,38563,14,37600,177,
3204,150242,16,148992,167,
3211,145,28,100,24,
3216,449,1,301,5,
3228,592,37,,0,
3239,17,100,10,41,
3325,584,1373,560,664,
3333,249,1,125,1,
3339,880,1,,0,
3343,3362,3,,0,
3349,133,2,,0,
3351,1100,2,,0,
3355,110,1,,0,
3357,1,1,,0,
3359,1125,2,,0,
3363,689,53,580,8,
3365,4000,9,2852,1,
3367,1561,33,1075,1,
3369,1500,52,,0,
3373,9151,10,,0,
3379,2100,13,,0,
3381,298,1,,0,
3385,,0,5572,3,
3387,29705,10,26723,8,
3389,23789,5,23613,3,
3391,,0,2495,9,
3398,,0,1990,101,
3400,783,126,,0,
3404,3057,11,2605,3,
3410,,0,6,9,
3420,851,435,239,520,
3422,29,60,,0,
3430,1568,6,1716,158,
3434,792,2,754,3,
3436,309,1,,0,
3438,3100,1,,0,
3440,1091,110,700,2,
3442,1252,2,,0,
3444,3450,102,,0,
3446,,0,1959,371,
3448,2836,165,2817,3,
3470,7770,40,7752,70,
3472,,0,5000,3,
3474,,0,4855,2,
3475,31899,1,6158,4,
3476,,0,60000,3,
3477,,0,36005,1,
3478,,0,38000,1,
3479,39100,1,38905,3,
3480,,0,37589,2,
3481,,0,3760116,4,
3483,,0,4685486,1,
3485,439079,6,424199,2,
3486,2932000,4,2830574,7,
3488,3039389,1,3120340,4,
3678,6725,9,5500,15,
3749,42915,14,41209,31,
3751,49280,14,47954,41,
3753,48698,1,40000,1,
3755,40600,2,38572,14,
3761,,0,40,3,
3773,180,1,,0,
3779,1993,1,,0,
3789,1442,1,576,1,
3791,900,1,,0,
3799,497,4,,0,
3801,550,9,,0,
3827,,0,4294,6,
3828,2077,5,1100,1,
3829,2007,1,1765,4,
3830,1186,7,1050,1,
3831,45000,2,28545,11,
3832,78000,1,68438,14,
3833,23755,2,26326,20,
3834,48527,4,30916,14,
3835,2351,1,2208,6,
3836,2261,2,2131,6,
3837,1889,3,281,3,
3838,,0,944,8,
3853,965,1625,911,256,
4012,195,308,,0,
4014,1000,12,954,12,
4016,600,1,,0,
4087,161996,73,161138,598,
4089,17458,9,18422,23,
4091,72586,34,71134,65,
4093,47761,23,47134,61,
4095,5948,20,5490,39,
4097,5307,18,5214,71,
4099,40161,5,38221,1,
4101,73679,38,71195,48,
4103,48748,25,47500,85,
4105,7002,2,6996,6,
4107,105018,1,96667,6,
4109,8924,2,8442,9,
4111,72567,10,71000,34,
4113,47972,8,46978,18,
4115,6250,2,5748,4,
4117,13560,7,10719,2,
4119,584,2,583,1,
4121,4660,6,3300,3,
4123,,0,200,4,
4125,555,4,545,9,
4127,267,12,,0,
4129,1494,28,1490,29,
4131,7226,78,7036,105,
4151,2217589,134,2201089,120,
4153,106764,151,103555,131,
4156,5124,27,5000,1,
4161,11,524,10,84,
4162,986,3,,0,
4164,698,5,345,1,
4166,394,4,,0,
4168,1827,6,2530,1,
4170,19416,12,18015,4,
4207,410392,13,411676,48,
4298,593,29,286,15,
4300,811,35,792,16,
4302,537,34,60,1,
4304,2045,42,1492,7,
4306,2734,52,2202,5,
4308,1601,38,1442,7,
4310,3748,53,3346,16,
4315,521,5,,0,
4317,386,1,,0,
4327,180,1,,0,
4333,449,2,,0,
4337,,0,2000,1,
4349,,0,516,21,
4351,995,1,600,1,
4355,478,1,,0,
4365,36,3,,0,
4367,105,3,,0,
4371,193,3,54,147,
4373,,0,1000,1,
4387,194,1,190,1,
4393,,0,127,4,
4395,,0,1000,1,
4399,,0,63,2,
4405,56,4,23,2,
4409,300,150,,0,
4411,149,5,,0,
4413,153,37,205,9,
4417,2324,4054,2076,1605,
4419,,0,1234,41,
4421,,0,1157,1,
4423,,0,460,9,
4436,1213,10,,0,
4440,1352,15,,0,
4456,268,17,241,314,
4522,4850,2,,0,
4525,2,1304,,0,
4527,5,46,5,1164,
4529,800,5,,0,
4532,7500,8,,0,
4537,867,6,,0,
4542,24,1001,17,50424,
4544,3315,2,,0,
4546,299,3,,0,
4548,919,81,731,6,
4551,3000,21,1242,6,
4580,,0,950,1,
4585,161176,35,161129,581,
4587,60389,86,59320,161,
4591,250,1,,0,
4593,150,2,,0,
4600,112,3,,0,
4627,2319,3,2155,4,
4668,1,16,,0,
4675,64169,73,62372,53,
4684,2000,1,,0,
4687,412,66,,0,
4694,69,14000,63,15750,
4695,102,39689,98,36700,
4696,5,209132,4,35177,
4697,114,69337,94,28518,
4698,210,64729,201,14652,
4699,4,144509,4,83032,
4708,54573,12,47785,33,
4710,125803,22,122086,72,
4712,1998641,40,1977627,43,
4714,1857198,39,1832714,36,
4716,244097,4,233162,20,
4718,559873,22,550706,24,
4720,1053230,5,962568,28,
4722,1169107,8,1150798,33,
4724,596957,7,582521,13,
4726,775000,3,769237,17,
4728,932990,5,920895,19,
4730,858969,5,841439,19,
4732,53529,31,51627,5,
4734,120571,13,113220,8,
4736,4009259,29,4016085,55,
4738,893526,32,878468,44,
4740,76,17117,73,3081,
4745,94079,5,91686,8,
4747,96499,1,95469,9,
4749,206841,9,200876,19,
4751,233644,18,228900,28,
4753,213199,24,208530,20,
4755,152049,6,143191,10,
4757,,0,166000,2,
4759,402154,27,389577,18,
4783,69,2070,81,847,
4793,147,140,104,565,
4798,332,1394,232,332,
4803,986,800,908,100,
4812,328,2,336,4,
4819,3,3053,2,4691,
4820,11,4815,10,3262,
4821,,0,401,15,
4822,45,7431,40,113,
4823,123,2201,100,10,
4824,819,1500,810,170,
4827,1080,11,,0,
4830,2308,1,,0,
4834,,0,33258,15,
4842,761,120,,0,
4844,396,1,,0,
4848,2000,1,,0,
4850,,0,752,71,
